vid,session,single/multi,test/train,pred,color pair,initial nan,vel nan,correct,final nan,levers,mags,trial type,familiarity,fiber pho,initial nan no tail,vel nan no tail
060325_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum4_Camera1.mp4,060325_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum4,multi,train,True,YB,0.5196118864381191,0.5489689582796332,False,-1,False,False,coop,,True,0.4206328018558751,0.4570230511470339
061825_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam3_SessNum1_Camera3.mp4,061825_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam3_SessNum1,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
061325_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam2_SessNum2_Camera2.mp4,061325_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam2_SessNum2,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061725_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum4_Camera3.mp4,061725_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum4,multi,train,False,GB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061625_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam1_SessNum3_Camera1.mp4,061625_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam1_SessNum3,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
062025_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2_Camera2.mp4,062025_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
060925_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum1_Camera4.mp4,060925_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum1,multi,train,False,GB,-1.0,-1.0,False,-1,False,False,coop,,True,,
060525_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum2_Camera3.mp4,060525_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum2,multi,train,False,RY,-1.0,-1.0,False,-1,False,False,coop,,True,,
060325_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum6_Camera1.mp4,060325_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum6,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
061325_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum1_Camera1.mp4,061325_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum1,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
062625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4.mp4,062625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
060325_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum1_Camera3.mp4,060325_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum1,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
062525_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam2_SessNum1_Camera2.mp4,062525_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam2_SessNum1,multi,train,True,RG,0.5691319096077588,0.6209545649992834,False,-1,False,False,coop,,True,0.47142993645788545,0.5360828436290669
060325_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2_Camera1.mp4,060325_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
062625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum2_Camera4.mp4,062625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum2,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061325_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam2_SessNum3_Camera1.mp4,061325_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam2_SessNum3,multi,train,True,YB,0.5151458793444147,0.5540253399976752,False,-1,False,False,coop,,True,0.4147622922236429,0.463079739625712
062425_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam4_SessNum4_Camera4.mp4,062425_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam4_SessNum4,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
061125_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum3_Camera4.mp4,061125_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum3,multi,train,False,RB,-1.0,-1.0,False,-1,False,False,coop,,True,,
061125_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum2_Camera2.mp4,061125_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum2,multi,train,True,YB,0.5442754837165633,0.581144719159042,False,-1,False,False,coop,,True,0.45351534453874337,0.4991094276404205
060625_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum2_Camera3.mp4,060625_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum2,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
060225_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum4_Camera1.mp4,060225_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum4,multi,train,False,GY,-1.0,-1.0,False,-1,False,False,coop,,True,,
