dir,session,video,color type,color pair,tracked,error,lever,mag,event id,fiber pho
PairedTestingSessions,042424_KL006_TimeOut,042424_Cam3_TrNum5_Coop_KL006G-KL006R,dyed,RG,True,0.0016865006935825363,True,True,True,False
PairedTestingSessions,090924_FiberPho_KL008B-KL003_TimeOut,090924_Cam2_TrNum14_Coop_KL008B-KL002Y,dyed,YB,True,0.00040143194772695675,True,True,True,True
PairedTestingSessions,090924_FiberPho_KL008B-KL003_TimeOut,090924_Cam2_TrNum8_Coop_KL008B-KL003G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,090924_FiberPho_KL008B-KL003_TimeOut,090924_Cam2_TrNum12_Coop_KL008B-KL008G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,042324_KL002_TimeOut,042324_Cam4_TrNum7_Coop_KL002B-KL002Y,dyed,YB,True,1.996539331824837e-05,True,True,True,False
PairedTestingSessions,042324_KL002_TimeOut,042324_Cam4_TrNum5_Coop_KL002B-KL002Y,dyed,YB,True,0.0008055831676607025,True,True,True,False
PairedTestingSessions,052124_EB001R-031B-003B_TimeOut_CNO,052124_Cam3_TrNum10_Coop_EB001R-EB031B,dyed,RB,True,0.0004469033270876589,True,True,True,False
PairedTestingSessions,052124_EB001R-031B-003B_TimeOut_CNO,052124_Cam3_TrNum8_Coop_EB001R-EB003B,dyed,RB,True,0.001631754922413054,True,True,True,False
PairedTestingSessions,052024_EB031B-001R-EB019Y_TimeOut_VEH_BAD,052024_Cam3_TrNum7_Coop_EB031B-EB019Y,dyed,YB,True,0.0029030446017301427,True,True,True,False
PairedTestingSessions,101724_FiberPho_HF008Y_HF002G_TimeOut,101724_Cam1_TrNum7_Coop_HF008Y-HF006G,dyed,GY,True,0.5782992872363877,True,False,True,True
PairedTestingSessions,101724_FiberPho_HF008Y_HF002G_TimeOut,101724_Cam1_TrNum6_Coop_HF008Y-HF002G,dyed,GY,True,0.3938045295079257,True,True,True,True
PairedTestingSessions,101724_FiberPho_HF008Y_HF002G_TimeOut,101724_Cam1_TrNum4_Coop_HF008Y-HF006G,dyed,GY,True,0.443931517166633,True,False,True,True
PairedTestingSessions,100324_FiberPho_KL002B_TimeOut_Opaque,100324_Cam1_TrNum5_Coop_KL002B-KL002Y,dyed,YB,True,0.00010595215671501224,True,True,True,True
PairedTestingSessions,091324_FiberPho_KL006G-KL002_TimeOut,091324_Cam1_TrNum14_Coop_KL006G-KL002B,dyed,GB,False,,True,True,False,True
PairedTestingSessions,091324_FiberPho_KL006G-KL002_TimeOut,091324_Cam1_TrNum8_Coop_KL006G-KL006R,dyed,RG,True,0.00418552036199095,True,True,True,True
PairedTestingSessions,091324_FiberPho_KL006G-KL002_TimeOut,091324_Cam1_TrNum12_Coop_KL006G-KL002Y,dyed,GY,True,0.007877842993396918,True,True,True,True
PairedTestingSessions,091824_FiberPho_KL006G-KL003_TimeOut,091824_Cam1_TrNum8_Coop_KL006G-KL006R,dyed,RG,True,0.0020724185953975727,True,True,True,True
PairedTestingSessions,091824_FiberPho_KL006G-KL003_TimeOut,091824_Cam1_TrNum10_Coop_KL006G-KL001Y,dyed,GY,True,0.0069907515349343285,True,True,True,True
PairedTestingSessions,091824_FiberPho_KL006G-KL003_TimeOut,091824_Cam1_TrNum14_Coop_KL006G-KL003B,dyed,GB,False,,True,True,False,True
PairedTestingSessions,092624_FiberPho_KL003B-KL005_2X_TimeOut,092624_Cam1_TrNum8_Coop_KL003B-KL003G,dyed,GB,False,,True,True,False,True
PairedTestingSessions,092624_FiberPho_KL003B-KL005_2X_TimeOut,092624_Cam1_TrNum12_Coop_KL003B-KL001Y,dyed,YB,True,0.0023487828516048116,True,True,True,True
PairedTestingSessions,092624_FiberPho_KL003B-KL005_2X_TimeOut,092624_Cam1_TrNum10_Coop_KL003B-KL005Y,dyed,YB,True,0.0009770790478989128,True,True,True,True
PairedTestingSessions,042624_KL004_TimeOut,042624_Cam4_TrNum7_Coop_KL004G-KL004R,dyed,RG,True,0.0006789601606255945,True,True,True,False
PairedTestingSessions,042624_KL004_TimeOut,042624_Cam4_TrNum9_Coop_KL004G-KL004R,dyed,RG,True,0.0005557099194220616,True,True,True,False
PairedTestingSessions,051324_EB021R-023B-027Y_TimeOut_VEH,051324_Cam4_TrNum9_Coop_EB021R-EB027Y,dyed,RY,True,0.0038612255085486084,True,True,True,False
PairedTestingSessions,051324_EB021R-023B-027Y_TimeOut_VEH,051324_Cam4_TrNum7_Coop_EB021R-EB023B,dyed,RB,True,0.00041909575399704755,True,True,True,False
PairedTestingSessions,091124_FiberPho_KL007Y-KL004_TimeOut,091124_Cam2_TrNum8_Coop_KL007Y-KL004R,dyed,RY,True,0.3364032101167315,True,True,True,True
PairedTestingSessions,091124_FiberPho_KL007Y-KL004_TimeOut,091124_Cam2_TrNum14_Coop_KL007Y-KL004G,dyed,GY,True,0.006878147029204431,True,True,True,True
PairedTestingSessions,091124_FiberPho_KL007Y-KL004_TimeOut,091124_Cam2_TrNum12_Coop_KL007Y-KL007G,dyed,GY,True,0.008274069285060073,True,True,True,True
PairedTestingSessions,092424_FiberPho_KL002B-KL001_TimeOut,092424_Cam1_TrNum8_Coop_KL002B-KL002Y,dyed,YB,True,0.00023090244371752933,True,True,True,True
PairedTestingSessions,092424_FiberPho_KL002B-KL001_TimeOut,092424_Cam1_TrNum14_Coop_KL002B-KL006R,dyed,RB,True,0.0025437516947915146,True,True,True,True
PairedTestingSessions,092424_FiberPho_KL002B-KL001_TimeOut,092424_Cam1_TrNum10_Coop_KL002B-KL001Y,dyed,YB,True,0.0042057097819423765,True,True,True,True
PairedTestingSessions,052424_EB027Y-029R-017B_TimeOut_CNO,052424_Cam3_TrNum12_Coop_EB027Y-EB029R,dyed,RY,True,0.0010574544440960245,True,True,True,False
PairedTestingSessions,052424_EB027Y-029R-017B_TimeOut_CNO,052424_Cam3_TrNum10_Coop_EB027Y-EB017B,dyed,YB,True,0.0012294246176256373,True,True,True,False
PairedTestingSessions,091824_FiberPho_KL008G-KL001_TimeOut,091824_Cam2_TrNum12_Coop_KL008G-KL008B,dyed,GB,False,,True,True,False,True
PairedTestingSessions,091824_FiberPho_KL008G-KL001_TimeOut,091824_Cam2_TrNum14_Coop_KL008G-KL001Y,dyed,GY,True,0.3021056813667064,True,True,True,True
PairedTestingSessions,091824_FiberPho_KL008G-KL001_TimeOut,091824_Cam2_TrNum8_Coop_KL008G-KL003B,dyed,GB,False,,True,True,False,True
PairedTestingSessions,041924_KL002_TimeOut,041924_Cam4_TrNum12_Coop_KL002B-KL002Y,dyed,YB,True,0.0006687018461985754,True,True,True,False
PairedTestingSessions,041924_KL002_TimeOut,041924_Cam4_TrNum5_Coop_KL002B-KL002Y,dyed,YB,True,0.000552758858947784,True,True,True,False
PairedTestingSessions,100224_FiberPho_KL002Y-KL003_TimeOut,100224_Cam2_TrNum12_Coop_KL002Y-KL002B,dyed,YB,True,0.00028140013726835967,True,True,True,True
PairedTestingSessions,100224_FiberPho_KL002Y-KL003_TimeOut,100224_Cam2_TrNum10_Coop_KL002Y-KL003B,dyed,YB,True,0.000335195530726257,True,True,True,True
PairedTestingSessions,100224_FiberPho_KL002Y-KL003_TimeOut,100224_Cam2_TrNum8_Coop_KL002Y-KL006R,dyed,RY,True,0.37877048245447287,True,True,True,True
PairedTestingSessions,041624_KL002_TimeOut,041624_Cam3_TrNum7_Coop_KL002B-KL002Y,dyed,YB,True,0.0007129761662253005,True,True,True,False
PairedTestingSessions,041624_KL002_TimeOut,041624_Cam3_TrNum9_Coop_KL002B-KL002Y,dyed,YB,True,0.0004939332116396435,True,True,True,False
PairedTestingSessions,052924_EB001R-031B-033Y_TimeOut_CNO,052924_Cam2_TrNum8_Coop_EB001R-EB031B,dyed,RB,True,0.00037999263450400083,True,True,True,False
PairedTestingSessions,052924_EB001R-031B-033Y_TimeOut_CNO,052924_Cam2_TrNum10_Coop_EB001R-EB033Y,dyed,RY,True,0.005093840775077838,True,True,True,False
PairedTestingSessions,051024_EB011Y-015R-009B_TimeOut_CNO,051024_Cam3_TrNum7_Coop_EB011Y-EB009B,dyed,YB,True,0.0007441125163541213,True,True,True,False
PairedTestingSessions,051024_EB011Y-015R-009B_TimeOut_CNO,051024_Cam3_TrNum9_Coop_EB011Y-EB015R,dyed,RY,True,0.0007621951219512195,True,True,True,False
PairedTestingSessions,051324_EB007R-005Y-009B_TimeOut_VEH,051324_Cam2_TrNum7_Coop_EB007R-EB005Y,dyed,RY,True,0.002283935138749582,True,True,True,False
PairedTestingSessions,051324_EB007R-005Y-009B_TimeOut_VEH,051324_Cam2_TrNum11_Coop_EB007R-EB009B,dyed,RB,True,0.0026204758031720212,True,True,True,False
PairedTestingSessions,042924_KL005_TimeOut,042924_Cam4_TrNum5_Coop_KL005Y-KL005B,dyed,YB,True,0.0001772627063099565,True,True,True,False
PairedTestingSessions,042924_KL005_TimeOut,042924_Cam4_TrNum12_Coop_KL005Y-KL005B,dyed,YB,True,0.002298302498569521,True,True,True,False
PairedTestingSessions,050124_KL005_TimeOut_Opaque,050124_Cam2_TrNum6_Coop_KL005Y-KL005B,dyed,YB,True,0.0009252566141390777,True,True,True,False
PairedTestingSessions,050124_KL005_TimeOut_Opaque,050124_Cam2_TrNum8_Coop_KL005Y-KL005B,dyed,YB,True,0.00015376729882111737,True,True,True,False
PairedTestingSessions,050124_KL007_TimeOut_Translucent,050124_Cam1_TrNum8_Coop_KL007Y-KL007G,dyed,GY,True,0.006625179917026501,True,True,True,False
PairedTestingSessions,050124_KL007_TimeOut_Translucent,050124_Cam1_TrNum10_Coop_KL007Y-KL007G,dyed,GY,True,0.3472222222222222,True,True,True,False
PairedTestingSessions,051524_EB001R-031B-019Y_TimeOut_VEH,051524_Cam1_TrNum11_Coop_EB001R-EB031B,dyed,RB,True,0.0012124358661128756,True,True,True,False
PairedTestingSessions,051524_EB001R-031B-019Y_TimeOut_VEH,051524_Cam1_TrNum7_Coop_EB001R-EB019Y,dyed,RY,True,0.004966415412194121,True,True,True,False
PairedTestingSessions,051524_EB021R-023B-009B_TimeOut_VEH,051524_Cam4_TrNum7_Coop_EB021R-EB023B,dyed,RB,True,0.0018143377990637068,True,True,True,False
PairedTestingSessions,051524_EB021R-023B-009B_TimeOut_VEH,051524_Cam4_TrNum9_Coop_EB021R-EB009B,dyed,RB,True,0.002595095095095095,True,True,True,False
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL009-KL011B_SAL-SAL,030425_Cam1_TrNum8_Coop_KM009R-KM011B_SAL-SAL,collar,RB,False,,False,False,False,False
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL009-KL011B_SAL-SAL,030425_Cam1_TrNum7_Coop_KM009G-KM011B_SAL-SAL,collar,GB,False,,False,False,False,False
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL009-KL011B_SAL-SAL,030425_Cam1_TrNum9_Coop_KM009R-KM009G_SAL-SAL,collar,RG,True,0.05353020577945511,False,False,False,False
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL016-KL011_SAL-SAL,030425_Cam2_TrNum9_Coop_KM016Y-KM011B_SAL-SAL,collar,YB,True,0.42137679708461817,False,False,False,False
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL016-KL011_SAL-SAL,030425_Cam2_TrNum5_Coop_KM016B-KM016Y_SAL-SAL,collar,YB,True,0.4146983225108225,False,False,False,False
PairedTestingSessions,030425_PairedTesting_TimeOut_DREADD_KL016-KL011_SAL-SAL,030425_Cam2_TrNum10_Coop_KM016B-KM011Y_SAL-SAL,collar,YB,True,0.42090545359659043,False,False,False,False
PairedTestingSessions,050824_EB007R-005Y-003B_TimeOut_CNO,050824_Cam3_TrNum7_Coop_EB007R-EB003B,dyed,RB,True,0.0019814142277291176,True,True,True,False
PairedTestingSessions,050824_EB007R-005Y-003B_TimeOut_CNO,050824_Cam3_TrNum10_Coop_EB007R-EB005Y,dyed,RY,True,0.0024508561705824856,True,True,True,False
PairedTestingSessions,052124_EB007R-005Y-023B_TimeOut_CNO,052124_Cam1_TrNum9_Coop_EB007R-EB005Y,dyed,RY,True,0.0027985002512465693,True,True,True,False
PairedTestingSessions,052124_EB007R-005Y-023B_TimeOut_CNO,052124_Cam1_TrNum7_Coop_EB007R-EB023B,dyed,RB,True,0.001847426932944313,True,True,True,False
PairedTestingSessions,050524_KL007_TimeOut_Opaque,050524_Cam2_TrNum7_Coop_KL007Y-KL007G,dyed,GY,True,0.5003704561241028,True,True,True,False
PairedTestingSessions,050524_KL007_TimeOut_Opaque,050524_Cam2_TrNum12_Coop_KL007Y-KL007G,dyed,GY,True,0.5208264979298493,True,True,True,False
PairedTestingSessions,092524_FiberPho_KL006G-KL002_2X_TimeOut,092524_Cam2_TrNum8_Coop_KL006G-KL002B,dyed,GB,False,,True,False,False,True
PairedTestingSessions,092524_FiberPho_KL006G-KL002_2X_TimeOut,092524_Cam2_TrNum14_Coop_KL006G-KL002Y,dyed,GY,True,0.0023142395626242545,True,True,True,True
PairedTestingSessions,092524_FiberPho_KL006G-KL002_2X_TimeOut,092524_Cam2_TrNum12_Coop_KL006G-KL006R,dyed,RG,True,0.0015903905516038116,True,True,True,True
PairedTestingSessions,052424_EB011Y-015R-003B_TimeOut_CNO,052424_Cam2_TrNum12_Coop_EB011Y-EB015R,dyed,RY,True,0.0012792251169004675,True,True,True,False
PairedTestingSessions,052424_EB011Y-015R-003B_TimeOut_CNO,052424_Cam2_TrNum7_Coop_EB011Y-EB003B,dyed,YB,True,0.0004757654199767919,True,True,True,False
PairedTestingSessions,030525_PairedTesting_TimeOut_DREADD_KL016-KL013R_SAL-DCZ,030525_Cam1_TrNum5_Coop_KM016Y-KM013R_DCZ-SAL,collar,RY,False,,False,False,False,False
PairedTestingSessions,030525_PairedTesting_TimeOut_DREADD_KL016-KL013R_SAL-DCZ,030525_Cam1_TrNum4_Coop_KM016B-KM016Y_SAL-DCZ,collar,YB,True,0.40203324372420585,False,False,False,False
PairedTestingSessions,030525_PairedTesting_TimeOut_DREADD_KL016-KL013R_SAL-DCZ,030525_Cam1_TrNum6_Coop_KM016B-KM013R_SAL-SAL,collar,RB,False,,False,False,False,False
PairedTestingSessions,052924_EB029R-027Y-023B_TimeOut_CNO,052924_Cam1_TrNum10_Coop_EB029R-EB023B,dyed,RB,True,0.0018115663021715694,True,True,True,False
PairedTestingSessions,052924_EB029R-027Y-023B_TimeOut_CNO,052924_Cam1_TrNum7_Coop_EB029R-EB027Y,dyed,RY,True,0.0023117630674960544,True,True,True,False
PairedTestingSessions,051524_EB007R-005Y-027Y_TimeOut_VEH,051524_Cam2_TrNum11_Coop_EB007R-EB027Y,dyed,RY,True,0.0022310408399212572,True,True,True,False
PairedTestingSessions,051524_EB007R-005Y-027Y_TimeOut_VEH,051524_Cam2_TrNum7_Coop_EB007R-EB005Y,dyed,RY,True,0.0034935147778014032,True,True,True,False
PairedTestingSessions,051324_EB015R-011Y-003B_TimeOut_VEH,051324_Cam3_TrNum8_Coop_EB015R-EB011Y,dyed,RY,True,0.0005177099961171751,True,True,True,False
PairedTestingSessions,051324_EB015R-011Y-003B_TimeOut_VEH,051324_Cam3_TrNum12_Coop_EB015R-EB003B,dyed,RB,True,0.0008037251363740071,True,True,True,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum3_Camera3,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum2_Camera1,collar,YB,True,0.44387185104052573,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum2_Camera2,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum2_Camera4,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum4_Camera1,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KM022B-KM027R_SessNum1_Camera2,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum1_Camera1,collar,RG,True,0.4292276563553838,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum2_Camera3,collar,RY,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum4_Camera3,collar,GB,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum3_Camera1,collar,RG,True,0.38785817206850637,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum4_Camera2,collar,YB,True,0.36836375693050155,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum1_Camera3,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum4_Camera4,collar,RY,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum3_Camera2,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum1_Camera4,collar,GB,False,,False,False,False,False
Training_COOP_Fiber,060525,060525_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum3_Camera4,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam2_SessNum1_Camera2,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum3_Camera1,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum3_Camera2,collar,RG,True,0.2763236377025037,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum4_Camera1,collar,YB,True,0.4801128049591614,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam2_SessNum4_Camera2,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam3_SessNum1_Camera3,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam4_SessNum4_Camera4,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam3_SessNum4_Camera3,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam1_SessNum1_Camera1,collar,RG,True,0.3240990870749026,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum2_Camera1,collar,YB,True,0.4851789580945102,False,False,False,False
Training_COOP_Fiber,062325,062325_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2_Camera2,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KF023B-KF023G_SessNum1_Camera4,collar,GB,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KM017R-KM017G_SessNum3_Camera2,collar,RG,True,0.24832612496549186,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KF023G-KF023B_SessNum3_Camera3,collar,GB,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KF025B-KF024R_SessNum2_Camera4,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KM018B-KM018Y_SessNum4_Camera1,collar,YB,True,0.4257762219912852,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KF025Y-KF024G_SessNum2_Camera3,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KM027G-KM022Y_SessNum2_Camera1,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KM022B-KM027R_SessNum3_Camera1,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KM018Y-KM018B_SessNum1_Camera2,collar,YB,True,0.4165809981760902,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KM027R-KM022B_SessNum1_Camera1,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KF024G-KF025Y_SessNum4_Camera3,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum1_Camera3,collar,RY,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KM017G-KM017R_SessNum2_Camera2,collar,RG,True,0.2213424178252463,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KF026R-KF026Y_SessNum4_Camera4,collar,RY,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KM022Y-KM027G_SessNum4_Camera2,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,060625,060625_COOPTRAIN_LARGEARENA_KF024R-KF025B_SessNum3_Camera4,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam2_SessNum2_Camera2,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam2_SessNum3_Camera2,collar,YB,True,0.6218919608057407,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam4_SessNum4_Camera4,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam3_SessNum1_Camera3,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam3_SessNum4_Camera3,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam1_SessNum1_Camera1,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam1_SessNum2_Camera2,collar,YB,True,0.5607232727011288,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam2_SessNum4_Camera2,collar,RG,True,0.2376967978345333,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam1_SessNum3_Camera1,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum1_Camera1,collar,RG,True,0.3450303688508105,False,False,False,False
Training_COOP_Fiber,062425,062425_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam1_SessNum4_Camera1,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF023G-KF023B_Cam3_SessNum2_Camera3,collar,GB,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF025B-KF026R_Cam4_SessNum1_Camera3,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM027R-KM022B_Cam1_SessNum3_Camera1,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM022B-KM027R_Cam2_SessNum1_Camera2,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF024G-KF025Y_Cam4_SessNum1_Camera4,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum4_Camera3,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam2_SessNum4_Camera2,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF023B-KF023G_Cam4_SessNum3_Camera4,collar,GB,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM017R-KM017G_Cam1_SessNum1_Camera1,collar,RG,True,0.3591347644494702,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KF025Y-KF024G_Cam3_SessNum3_Camera3,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM018Y-KM018B_Cam2_SessNum3_Camera2,collar,YB,True,0.4559747269143625,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam2_SessNum2_Camera2,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam1_SessNum4_Camera1,collar,RG,True,0.3871103161276192,False,False,False,False
Training_COOP_Fiber,061625,061625_COOPTRAIN_LARGEARENA_FIBER_KM018B-KM018Y_Cam1_SessNum2_Camera1,collar,YB,True,0.4743602847234897,False,False,False,False
Training_COOP_Fiber,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum1_Camera4,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KM027G-KM022Y_Cam1_SessNum2_Camera1,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KF018Y-KF018B_Cam3_SessNum2_Camera3,collar,YB,True,0.4481314152102406,False,False,False,False
Training_COOP_Fiber,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KF018B-KF018Y_Cam3_SessNum1_Camera3,collar,YB,True,0.39808731395233204,False,False,False,False
Training_COOP_Fiber,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KF026R-KF025B_Cam4_SessNum2_Camera4,collar,RB,False,,False,False,False,False
Training_COOP_Fiber,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KM022Y-KM027G_Cam1_SessNum1_Camera1,collar,GY,False,,False,False,False,False
Training_COOP_Fiber,062525,062525_COOPTRAIN_LARGEARENA_FIBER_KM017G-KM017R_Cam2_SessNum2_Camera2,collar,RG,True,0.20512438085768472,False,False,False,False
