,dir,session,vid,color type,color pair,tracked,error,lever,mag,event id,fiber pho,coop thresh,animal id,cohort,visual,vehicle,familiar,useable,single/multi,wrong shape,loc shape
187,PairedTestingSessions,022525_PairedTesting_TimeOut_DREADD_KM015-KM016Y_SAL-SAL,022525_Cam2_TrNum9_Coop_KM015G-KM016Y_SAL-SAL,collar,GY,True,0.15430496990665657,False,False,False,False,,KM015G-KM016Y,KM,transparent,SAL,unsure,unuseable,multi,False,"[27747, 5, 2, 2]"
188,PairedTestingSessions,022525_PairedTesting_TimeOut_DREADD_KM015-KM016Y_SAL-SAL,022525_Cam2_TrNum7_Coop_KM015R-KM016Y_SAL-SAL,collar,RY,True,0.3038957475994513,False,False,False,False,,KM015R-KM016Y,KM,transparent,SAL,unsure,unuseable,multi,True,"[36450, 5, 2, 1]"
189,PairedTestingSessions,012826_PairedTesting_ELS-C2_NM061R-NM061Y,012826_Cam2_TrNum4_Coop_NM061Y-NM041B,collar,YB,True,0.8735328153413787,False,False,False,False,,NM061Y-NM041B,NM,transparent,,familiar,unuseable,multi,True,"[54441, 5, 2, 1]"
190,PairedTestingSessions,012826_PairedTesting_ELS-C2_NM061R-NM061Y,012826_Cam2_TrNum5_Coop_NM061R-NM060G,collar,RG,True,0.962650270716711,False,False,False,False,,NM061R-NM060G,NM,transparent,,familiar,unuseable,multi,True,"[54485, 5, 2, 1]"
191,PairedTestingSessions,012826_PairedTesting_ELS-C2_NM061R-NM061Y,012826_Cam2_TrNum6_Coop_NM061Y-NM060R,collar,RY,True,0.97060984570169,False,False,False,False,,NM061Y-NM060R,NM,transparent,,familiar,unuseable,multi,True,"[54440, 5, 2, 1]"
192,PairedTestingSessions,071125_PairedTesting_FiberPhoTrained_TimeOut_Opaque_KM027G-KM022Y,071125_Cam1_TrNum3_Coop_KM027G-KM022Y_Opaque,collar,GY,True,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,,
193,PairedTestingSessions,071125_PairedTesting_FiberPhoTrained_TimeOut_Opaque_KM027G-KM022Y,071125_Cam1_TrNum5_Coop_KM027G-KM022Y,collar,GY,True,,False,False,False,True,,KM027G-KM022Y,KM,transparent,,unsure,unuseable,multi,,
194,PairedTestingSessions,071125_PairedTesting_FiberPhoTrained_TimeOut_Opaque_KM027G-KM022Y,071125_Cam1_TrNum4_Coop_KM022Y-KM027G_Opaque,collar,GY,True,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,,
195,PairedTestingSessions,070125_PairedTesting_FiberPhoTrained_TimeOut_TP-CM_KF023G-KF025Y,070125_Cam3_TrNum5_Coop_KF023G-KF023B,collar,GB,True,0.028384730024074288,False,False,False,True,,KF023G-KF023B,KF,transparent,,unsure,unuseable,multi,True,"[17446, 5, 2, 1]"
196,PairedTestingSessions,070125_PairedTesting_FiberPhoTrained_TimeOut_TP-CM_KF023G-KF025Y,070125_Cam3_TrNum6_Coop_KF023G-KF025Y,collar,GY,True,,False,False,False,True,,KF023G-KF025Y,KF,transparent,,unsure,unuseable,multi,,
197,PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL016-KL015G_DCZ_DCZ,030725_Cam1_TrNum5_Coop_KM016Y-KM015G_DCZ-SAL,collar,GY,True,0.23643644741894784,False,False,False,False,,KM016Y-KM015G,KM,transparent,DCZ,unsure,unuseable,multi,False,"[36458, 5, 2, 2]"
198,PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL016-KL015G_DCZ_DCZ,030725_Cam1_TrNum8_Coop_KM016B-KM016Y_DCZ-DCZ,collar,YB,True,0.013027217951381675,False,False,False,False,,KM016B-KM016Y,KM,transparent,DCZ,unsure,unuseable,multi,True,"[19252, 5, 2, 1]"
199,PairedTestingSessions,030725_PairedTesting_TimeOut_DREADD_KL016-KL015G_DCZ_DCZ,030725_Cam1_TrNum9_Coop_KM016B-KM015G_DCZ-SAL,collar,GB,True,0.06471392467995193,False,False,False,False,,KM016B-KM015G,KM,transparent,DCZ,unsure,unuseable,multi,True,"[24137, 5, 2, 1]"
200,PairedTestingSessions,070425_PairedTesting_FiberPhoTrained_TimeOut_TP-CM_KM018Y-KM017R,070425_Cam2_TrNum5_Coop_KM018Y-KM018B,collar,YB,True,0.01246940440576557,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi,True,"[14708, 5, 2, 1]"
201,PairedTestingSessions,070425_PairedTesting_FiberPhoTrained_TimeOut_TP-CM_KM018Y-KM017R,070425_Cam2_TrNum6_Coop_KM018Y-KM017R,collar,RY,True,0.0935611155950139,False,False,False,True,,KM018Y-KM017R,KM,transparent,,unsure,unuseable,multi,True,"[22302, 5, 2, 1]"
202,PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM010B-CNO_KM010Y-SAL_KM013G-SAL,041425_Cam3_TrNum5_Coop_KM010B-KM010Y_CNO-SAL,collar,YB,True,0.035996074582924434,False,False,False,False,,KM010B-KM010Y,KM,transparent,,unsure,unuseable,multi,True,"[25475, 5, 2, 1]"
203,PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM010B-CNO_KM010Y-SAL_KM013G-SAL,041425_Cam3_TrNum4_Coop_KM010B-KM013G_CNO-SAL,collar,GB,True,0.03868773315777924,False,False,False,False,,KM010B-KM013G,KM,transparent,,unsure,unuseable,multi,True,"[36456, 5, 2, 1]"
204,PairedTestingSessions,041125_PairedTesting_TimeOut_DREADD_KM013R-SAL_KM013G-CNO_KM011B-SAL,041125_Cam1_TrNum4_Coop_KM013G-KM011B_CNO-SAL,collar,GB,True,0.07990379476215927,False,False,False,False,,KM013G-KM011B,KM,transparent,,unsure,unuseable,multi,True,"[18710, 5, 2, 1]"
205,PairedTestingSessions,041125_PairedTesting_TimeOut_DREADD_KM013R-SAL_KM013G-CNO_KM011B-SAL,041125_Cam1_TrNum6_Coop_KM013G-KM013R_CNO-SAL,collar,RG,True,0.06819965425458936,False,False,False,False,,KM013G-KM013R,KM,transparent,,unsure,unuseable,multi,True,"[36443, 5, 2, 1]"
206,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room2_2,051425_Cam2_Coop_NF010B-NF010Y,collar,YB,True,0.042037907014417626,False,False,False,False,,NF010B-NF010Y,NF,transparent,MDMA,familiar,unuseable,multi,True,"[37038, 5, 2, 1]"
207,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room2_2,051425_Cam2_Coop_NF010B-NF031G,collar,GB,True,0.06805540525917109,False,False,False,False,,NF010B-NF031G,NF,transparent,MDMA,familiar,unuseable,multi,True,"[36964, 5, 2, 1]"
208,PairedTestingSessions,091525_PairedTesting_DREADD_UF-NC_KM045R-SAL_KM040B-SAL_KM039G-SAL,091525_Cam2_TrNum4_Coop_KM045R-KM039G_SAL-SAL,collar,RG,True,0.038355297838692674,False,False,False,False,,KM045R-KM039G,KM,transparent,SAL,unsure,unuseable,multi,True,"[37940, 5, 2, 1]"
209,PairedTestingSessions,091525_PairedTesting_DREADD_UF-NC_KM045R-SAL_KM040B-SAL_KM039G-SAL,091525_Cam2_TrNum5_Coop_KM045R-KM040B_SAL-SAL,collar,RB,True,0.09877551020408164,False,False,False,False,,KM045R-KM040B,KM,transparent,SAL,unsure,unuseable,multi,True,"[33075, 5, 2, 1]"
210,PairedTestingSessions,022725_PairedTesting_TimeOut_DREADD_KL013-KL009_DCZ-SAL,022725_Cam1_TrNum5_Coop_KL013R-KL013G_DCZ-SAL,collar,RG,True,0.043609175870858115,False,False,False,False,,KL013R-KL013G,KL,transparent,,familiar,unuseable,multi,True,"[29425, 5, 2, 1]"
211,PairedTestingSessions,022725_PairedTesting_TimeOut_DREADD_KL013-KL009_DCZ-SAL,022725_Cam1_TrNum9_Coop_KL013R-KL009G_DCZ-SAL,collar,RG,True,0.0627420859164975,False,False,False,False,,KL013R-KL009G,KL,transparent,,unfamiliar,unuseable,multi,True,"[36454, 5, 2, 1]"
212,PairedTestingSessions,022725_PairedTesting_TimeOut_DREADD_KL013-KL009_DCZ-SAL,022725_Cam1_TrNum10_Coop_KL013G-KL009R_SAL-SAL,collar,RG,True,0.07230971848762553,False,False,False,False,,KL013G-KL009R,KL,transparent,,unfamiliar,unuseable,multi,True,"[36446, 5, 2, 1]"
213,PairedTestingSessions,091125_PairedTesting_DREADD_TP-CM_KM039R-SAL_KM039G-SAL,091125_Cam3_TrNum3_Coop_KM039R-KM039G_SAL-SAL,collar,RG,True,0.02556325553932689,False,False,False,False,,KM039R-KM039G,KM,transparent,SAL,unsure,unuseable,multi,True,"[32179, 5, 2, 1]"
214,PairedTestingSessions,071025_PairedTesting_FiberPhoTrained_TimeOut_TP-CM_KM018Y-KM027G,071025_Cam1_TrNum5_Coop_KM018Y-KM027G,collar,GY,True,,False,False,False,True,,KM018Y-KM027G,KM,transparent,,unsure,unuseable,multi,,
215,PairedTestingSessions,071025_PairedTesting_FiberPhoTrained_TimeOut_TP-CM_KM018Y-KM027G,071025_Cam1_TrNum6_Coop_KM018Y-KM018B,collar,YB,True,0.029748578796225753,False,False,False,True,,KM018Y-KM018B,KM,transparent,,unsure,unuseable,multi,True,"[17063, 5, 2, 1]"
216,PairedTestingSessions,012826_PairedTesting_ELS-C2_NF062R_NF062G,012826_Cam3_TrNum4_Coop_NF062R-NF064G,collar,RG,True,0.9782538458714249,False,False,False,False,,NF062R-NF064G,NF,transparent,,familiar,unuseable,multi,True,"[54474, 5, 2, 1]"
217,PairedTestingSessions,012826_PairedTesting_ELS-C2_NF062R_NF062G,012826_Cam3_TrNum7_Coop_NF062R-NF054B,collar,RB,True,0.917177641955836,False,False,False,False,,NF062R-NF054B,NF,transparent,,familiar,unuseable,multi,True,"[40576, 5, 2, 1]"
218,PairedTestingSessions,012826_PairedTesting_ELS-C2_NF062R_NF062G,012826_Cam3_TrNum3_Coop_NF062R-NF062G,collar,RG,True,0.9828631215697792,False,False,False,False,,NF062R-NF062G,NF,transparent,,familiar,unuseable,multi,True,"[54479, 5, 2, 1]"
219,PairedTestingSessions,012826_PairedTesting_ELS-C2_NF062R_NF062G,012826_Cam3_TrNum6_Coop_NF062G-NF064R,collar,RG,True,0.9896406734847512,False,False,False,False,,NF062G-NF064R,NF,transparent,,familiar,unuseable,multi,True,"[54463, 5, 2, 1]"
220,PairedTestingSessions,012826_PairedTesting_ELS-C2_NF062R_NF062G,012826_Cam3_TrNum5_Coop_NF062G-NF054Y,collar,GY,True,,False,False,False,False,,NF062G-NF054Y,NF,transparent,,familiar,unuseable,multi,,
221,PairedTestingSessions,021326_PairedTesting_ELS-C2-Tutor_NM050R-NM061Y_NM050G-NM061R_Sess3,021326_Cam1_TrNum5_Coop_NM050R-NM061Y,collar,RY,True,0.2657128163685119,False,False,False,False,,NM050R-NM061Y,NM,transparent,,familiar,unuseable,multi,True,"[54446, 5, 2, 1]"
222,PairedTestingSessions,021326_PairedTesting_ELS-C2-Tutor_NM050R-NM061Y_NM050G-NM061R_Sess3,021326_Cam1_TrNum6_Coop_NM050G-NM061R,collar,RG,True,0.07874216509083183,False,False,False,False,,NM050G-NM061R,NM,transparent,,familiar,unuseable,multi,True,"[47065, 5, 2, 1]"
223,PairedTestingSessions,022125_PairedTesting_TimeOut_DREADD_KM011-KM015R_DCZ-DCZ,022125_Cam2_TrNum6_Coop_KM011Y-KM015R_DCZ-SAL,collar,RY,True,0.23842502400878035,False,False,False,False,,KM011Y-KM015R,KM,transparent,DCZ,unsure,unuseable,multi,True,"[36445, 5, 2, 1]"
224,PairedTestingSessions,022125_PairedTesting_TimeOut_DREADD_KM011-KM015R_DCZ-DCZ,022125_Cam2_TrNum4_Coop_KM011B-KM015R_DCZ-SAL,collar,RB,True,0.19690189328743546,False,False,False,False,,KM011B-KM015R,KM,transparent,DCZ,unsure,unuseable,multi,True,"[6391, 5, 2, 1]"
225,PairedTestingSessions,022125_PairedTesting_TimeOut_DREADD_KM011-KM015R_DCZ-DCZ,022125_Cam2_TrNum9_Coop_KM011B-KM011Y_DCZ-DCZ,collar,YB,True,0.004191358689796358,False,False,False,False,,KM011B-KM011Y,KM,transparent,DCZ,unsure,unuseable,multi,True,"[18562, 5, 2, 1]"
226,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM052B-NM052Y,020426_Cam2_TrNum7_Coop_NM052B-NM041B,collar,B,False,,False,False,False,False,,NM052B-NM041B,NM,transparent,,familiar,unuseable,multi,,
227,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM052B-NM052Y,020426_Cam2_TrNum5_Coop_NM052Y-NM061R,collar,RY,True,0.09039279459594696,False,False,False,False,,NM052Y-NM061R,NM,transparent,,familiar,unuseable,multi,True,"[23982, 5, 2, 1]"
228,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM052B-NM052Y,020426_Cam2_TrNum3_Coop_NM052B-NM052Y,collar,YB,True,0.0419979140108935,False,False,False,False,,NM052B-NM052Y,NM,transparent,,familiar,unuseable,multi,True,"[17258, 5, 2, 1]"
229,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM052B-NM052Y,020426_Cam2_TrNum6_Coop_NM052Y-NM041Y,collar,Y,False,,False,False,False,False,,NM052Y-NM041Y,NM,transparent,,familiar,unuseable,multi,,
230,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM052B-NM052Y,020426_Cam2_TrNum4_Coop_NM052B-NM061Y,collar,YB,True,0.08899911816578483,False,False,False,False,,NM052B-NM061Y,NM,transparent,,familiar,unuseable,multi,True,"[54432, 5, 2, 1]"
231,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room3,051425_Cam3_Coop_NF008B-NF019R,collar,RB,True,0.08807917968964193,False,False,False,False,,NF008B-NF019R,NF,transparent,MDMA,familiar,unuseable,multi,True,"[36474, 5, 2, 1]"
232,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room3,051425_Cam3_Coop_NF017G-NF008Y,collar,GY,True,,False,False,False,False,,NF017G-NF008Y,NF,transparent,MDMA,familiar,unuseable,multi,,
233,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room3,051425_Cam3_Coop_NF019G-NF020B,collar,GB,True,0.13219194995472877,False,False,False,False,,NF019G-NF020B,NF,transparent,MDMA,familiar,unuseable,multi,True,"[36447, 5, 2, 1]"
234,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room3,051425_Cam3_Coop_NF019R-NF019G,collar,RG,True,0.08829766830150423,False,False,False,False,,NF019R-NF019G,NF,transparent,MDMA,familiar,unuseable,multi,True,"[36497, 5, 2, 1]"
235,PairedTestingSessions,060625_ELS-NN_PairedTesting_Coop-MDMA_Room2,060625_Cam2_Coop_NM003R-NM028G,collar,RG,True,0.07033874965574222,False,False,False,False,,NM003R-NM028G,NM,transparent,MDMA,familiar,unuseable,multi,True,"[54465, 5, 2, 1]"
236,PairedTestingSessions,060625_ELS-NN_PairedTesting_Coop-MDMA_Room2,060625_Cam2_Coop_NM004B-NM004Y,collar,YB,True,0.05219625910901448,False,False,False,False,,NM004B-NM004Y,NM,transparent,MDMA,familiar,unuseable,multi,True,"[54479, 5, 2, 1]"
237,PairedTestingSessions,070725_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KF025B-KF023G,070725_Cam4_TrNum6_Coop_KF025B-KF023G,collar,GB,True,0.1670627996252962,False,False,False,True,,KF025B-KF023G,KF,transparent,,unsure,unuseable,multi,True,"[54443, 5, 2, 1]"
238,PairedTestingSessions,070725_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KF025B-KF023G,070725_Cam4_TrNum5_Coop_KF025B-KF026R,collar,RB,True,0.08549593077728584,False,False,False,True,,KF025B-KF026R,KF,transparent,,unsure,unuseable,multi,True,"[54433, 5, 2, 1]"
239,PairedTestingSessions,070225_PairedTesting_FiberPhoTrained_TimeOut_TP-CM_KF023B-KF026R,070225_Cam3_TrNum4_Coop_KF023B-KF023G,collar,GB,True,0.027678740157480314,False,False,False,True,,KF023B-KF023G,KF,transparent,,unsure,unuseable,multi,True,"[15875, 5, 2, 1]"
240,PairedTestingSessions,070225_PairedTesting_FiberPhoTrained_TimeOut_TP-CM_KF023B-KF026R,070225_Cam3_TrNum5_Coop_KF023B-KF026R,collar,RB,True,0.0769462438913513,False,False,False,True,,KF023B-KF026R,KF,transparent,,unsure,unuseable,multi,True,"[35196, 5, 2, 1]"
241,PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM011B-CNO_KM011Y-SAL_KM15G-SAL,041425_Cam1_TrNum4_Coop_KM011B-KM011Y_CNO-SAL,collar,YB,True,0.031241143619238142,False,False,False,False,,KM011B-KM011Y,KM,transparent,,unsure,unuseable,multi,True,"[23994, 5, 2, 1]"
242,PairedTestingSessions,041425_PairedTesting_TimeOut_DREADD_KM011B-CNO_KM011Y-SAL_KM15G-SAL,041425_Cam1_TrNum5_Coop_KM011B-KM015G_CNO-SAL,collar,GB,True,0.29960136006565835,False,False,False,False,,KM011B-KM015G,KM,transparent,,unsure,unuseable,multi,True,"[17058, 5, 2, 1]"
243,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM042B-NM042Y,020426_Cam1_TrNum6_Coop_NM042B-NM060R,collar,RB,True,0.0751595731868873,False,False,False,False,,NM042B-NM060R,NM,transparent,,familiar,unuseable,multi,True,"[41517, 5, 2, 1]"
244,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM042B-NM042Y,020426_Cam1_TrNum5_Coop_NM042B-NM041B,collar,B,False,,False,False,False,False,,NM042B-NM041B,NM,transparent,,familiar,unuseable,multi,,
245,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM042B-NM042Y,020426_Cam1_TrNum3_Coop_NM042B-NM042Y,collar,YB,True,0.012142271502752508,False,False,False,False,,NM042B-NM042Y,NM,transparent,,familiar,unuseable,multi,True,"[25613, 5, 2, 1]"
246,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM042B-NM042Y,020426_Cam1_TrNum7_Coop_NM042Y-NM041Y,collar,Y,False,,False,False,False,False,,NM042Y-NM041Y,NM,transparent,,familiar,unuseable,multi,,
247,PairedTestingSessions,020426_PairedTesting_ELS-C2_NM042B-NM042Y,020426_Cam1_TrNum4_Coop_NM042Y-NM060R,collar,RY,True,0.09718703027700236,False,False,False,False,,NM042Y-NM060R,NM,transparent,,familiar,unuseable,multi,True,"[37256, 5, 2, 1]"
248,PairedTestingSessions,091225_PairedTesting_DREADD_TP-CM_KM040B-DCZ_KM040Y-DCZ,091225_Cam2_TrNum3_Coop_KM040B-KM040Y_DCZ-DCZ,collar,YB,True,0.019237736653287395,False,False,False,False,,KM040B-KM040Y,KM,transparent,DCZ,unsure,unuseable,multi,True,"[28153, 5, 2, 1]"
249,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room4_2,051425_Cam4_Coop_NF031R-NF031G,collar,RG,True,0.06964744022693503,False,False,False,False,,NF031R-NF031G,NF,transparent,MDMA,familiar,unuseable,multi,True,"[37015, 5, 2, 1]"
250,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room4_2,051425_Cam4_Coop_NF018B-NF031R,collar,RB,True,0.05898699891657638,False,False,False,False,,NF018B-NF031R,NF,transparent,MDMA,familiar,unuseable,multi,True,"[36920, 5, 2, 1]"
251,PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum10_Coop_KM016B-KM010Y_DCZ-SAL,collar,YB,True,0.04458591734811481,False,False,False,False,,KM016B-KM010Y,KM,transparent,,unsure,unuseable,multi,True,"[36442, 5, 2, 1]"
252,PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum6_Coop_KM016B-KM016Y_DCZ-SAL,collar,YB,True,0.019668297752565712,False,False,False,False,,KM016B-KM016Y,KM,transparent,,unsure,unuseable,multi,True,"[23093, 5, 2, 1]"
253,PairedTestingSessions,030625_PairedTesting_TimeOut_DREADD_KL016-KL010_DCZ-SAL,030625_Cam1_TrNum9_Coop_KM016Y-KM010B_SAL-SAL,collar,YB,True,0.019235707272864586,False,False,False,False,,KM016Y-KM010B,KM,transparent,,unsure,unuseable,multi,True,"[26482, 5, 2, 1]"
254,PairedTestingSessions,070825_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KM022Y-KM017G,070825_Cam2_TrNum4_Coop_KM022Y-KM017G,collar,GY,True,,False,False,False,True,,KM022Y-KM017G,KM,transparent,,unsure,unuseable,multi,,
255,PairedTestingSessions,070825_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KM022Y-KM017G,070825_Cam2_TrNum5_Coop_KM022Y-KM027G,collar,GY,True,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,,
256,PairedTestingSessions,091825_PairedTesting_DREADD_KM045R-DCZ_KM045G-DCZ_KM030R-DCZ_KM030G-DCZ,091825_Cam1_TrNum5_Coop_KM045R-KM045G_DCZ-DCZ,collar,RG,True,0.03576368666278393,False,False,False,False,,KM045R-KM045G,KM,transparent,DCZ,unsure,unuseable,multi,True,"[54944, 5, 2, 1]"
257,PairedTestingSessions,091825_PairedTesting_DREADD_KM045R-DCZ_KM045G-DCZ_KM030R-DCZ_KM030G-DCZ,091825_Cam1_TrNum3_Coop_KM045G-KM030R_DCZ-DCZ,collar,RG,True,0.07970434022720653,False,False,False,False,,KM045G-KM030R,KM,transparent,DCZ,unsure,unuseable,multi,True,"[54928, 5, 2, 1]"
258,PairedTestingSessions,091825_PairedTesting_DREADD_KM045R-DCZ_KM045G-DCZ_KM030R-DCZ_KM030G-DCZ,091825_Cam1_TrNum4_Coop_KM045R-KM030G_DCZ-DCZ,collar,RG,True,0.08826017655713585,False,False,False,False,,KM045R-KM030G,KM,transparent,DCZ,unsure,unuseable,multi,True,"[32624, 5, 2, 1]"
259,PairedTestingSessions,091225_PairedTesting_DREADD_TP-CM_KM039R-DCZ_KM039G-DCZ,091225_Cam1_TrNum3_Coop_KM039R-KM039G_DCZ-DCZ,collar,RG,True,0.04107813033094507,False,False,False,False,,KM039R-KM039G,KM,transparent,DCZ,unsure,unuseable,multi,True,"[35172, 5, 2, 1]"
260,PairedTestingSessions,071125_PairedTesting_FiberPhoTrained_TimeOut_Opaque_KM018B-KM018Y,071125_Cam1_TrNum5_Coop_KM018B-KM018Y_Opaque,collar,YB,True,0.017745592860800234,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi,True,"[13671, 5, 2, 1]"
261,PairedTestingSessions,071125_PairedTesting_FiberPhoTrained_TimeOut_Opaque_KM018B-KM018Y,071125_Cam1_TrNum4_Coop_KM018B-KM018Y,collar,YB,True,0.014719726144629868,False,False,False,True,,KM018B-KM018Y,KM,transparent,,unsure,unuseable,multi,True,"[11685, 5, 2, 1]"
262,PairedTestingSessions,071125_PairedTesting_FiberPhoTrained_TimeOut_Opaque_KM018B-KM018Y,071125_Cam1_TrNum3_Coop_KM018Y-KM018Y_Opaque,collar,Y,False,,False,False,False,True,,KM018Y-KM018Y,KM,transparent,,unsure,unuseable,multi,,
263,PairedTestingSessions,070225_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KM022Y-KM027G,070225_Cam2_TrNum5_Coop_KM022Y-KM027G,collar,GY,True,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,,
264,PairedTestingSessions,070225_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KM022Y-KM027G,070225_Cam2_TrNum6_Coop_KM022Y-KM027G,collar,GY,True,,False,False,False,True,,KM022Y-KM027G,KM,transparent,,unsure,unuseable,multi,,
265,PairedTestingSessions,070225_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KM022Y-KM027G,070225_Cam2_TrNum4_Coop_KM022Y-KM022B,collar,YB,True,0.010732829215597449,False,False,False,True,,KM022Y-KM022B,KM,transparent,,unsure,unuseable,multi,True,"[28697, 5, 2, 1]"
266,PairedTestingSessions,070825_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KF026R-KF025Y,070825_Cam3_TrNum4_Coop_KF026R-KF025B,collar,RB,True,0.09186681222707424,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[21984, 5, 2, 1]"
267,PairedTestingSessions,070825_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KF026R-KF025Y,070825_Cam3_TrNum5_Coop_KF026R-KF025Y,collar,RY,True,0.22369194591416813,False,False,False,True,,KF026R-KF025Y,KF,transparent,,unsure,unuseable,multi,True,"[54432, 5, 2, 1]"
268,PairedTestingSessions,070325_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KM027R-KM022B,070325_Cam2_TrNum5_Coop_KM027R-KM027G,collar,RG,True,0.030059984520123838,False,False,False,True,,KM027R-KM027G,KM,transparent,,unsure,unuseable,multi,True,"[20672, 5, 2, 1]"
269,PairedTestingSessions,070325_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KM027R-KM022B,070325_Cam2_TrNum6_Coop_KM027R-KM022B,collar,RB,True,0.07417463745757483,False,False,False,True,,KM027R-KM022B,KM,transparent,,unsure,unuseable,multi,True,"[16205, 5, 2, 1]"
270,PairedTestingSessions,070325_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KF026R-KF025B,070325_Cam4_TrNum6_Coop_KF026R-KF023G,collar,RG,True,0.06593780928487583,False,False,False,True,,KF026R-KF023G,KF,transparent,,unsure,unuseable,multi,True,"[43447, 5, 2, 1]"
271,PairedTestingSessions,070325_PairedTesting_FiberPhoTrained_TimeOut_TP-NC_KF026R-KF025B,070325_Cam4_TrNum4_Coop_KF026R-KF025B,collar,RB,True,0.10699685115013076,False,False,False,True,,KF026R-KF025B,KF,transparent,,unsure,unuseable,multi,True,"[37474, 5, 2, 1]"
272,PairedTestingSessions,091125_PairedTesting_DREADD_TP-CM_KM030R-SAL_KM030G-SAL,091125_Cam1_TrNum3_Coop_KM030R-KM030G_SAL-SAL,collar,RG,True,0.06131950131950132,False,False,False,False,,KM030R-KM030G,KM,transparent,SAL,unsure,unuseable,multi,True,"[54945, 5, 2, 1]"
273,PairedTestingSessions,091125_PairedTesting_DREADD_TP-NC_KM043R-SAL_KM044B-SAL,091125_Cam2_TrNum3_Coop_KM043R-KM044B_SAL-SAL,collar,RB,True,0.09536783042394015,False,False,False,False,,KM043R-KM044B,KM,transparent,SAL,unsure,unuseable,multi,True,"[32080, 5, 2, 1]"
274,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room3_3,051425_Cam3_Coop_NF021R-NF033G,collar,RG,True,0.10436794189343813,False,False,False,False,,NF021R-NF033G,NF,transparent,MDMA,familiar,unuseable,multi,True,"[40202, 5, 2, 1]"
275,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room3_3,051425_Cam3_Coop_NF032B-NF032Y,collar,YB,True,0.03869355394691486,False,False,False,False,,NF032B-NF032Y,NF,transparent,MDMA,familiar,unuseable,multi,True,"[23208, 5, 2, 1]"
276,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room4,051425_Cam4_Coop_NF020B-NF020Y,collar,YB,True,0.025731282726101378,False,False,False,False,,NF020B-NF020Y,NF,transparent,MDMA,familiar,unuseable,multi,True,"[36477, 5, 2, 1]"
277,PairedTestingSessions,051425_ELS-NN_PairedTesting_Coop-MDMA_Room4,051425_Cam4_Coop_NF019R-NF020Y,collar,RY,True,0.22301724374263235,False,False,False,False,,NF019R-NF020Y,NF,transparent,MDMA,familiar,unuseable,multi,True,"[36477, 5, 2, 1]"
